artist_id,latitude,longitude,artist,location
AR5OQSV1187B9953AF,34.053490000000004,-118.24531999999999,Eastmountainsouth,"Los Angeles, CA"
AR9AV4T11A348EFA99,38.8235,-75.92381,Just a Band,Bordeaux
ARMPTWD11F50C4E1CB,43.7427,-84.62167,Moisture,Michigan
ARMX9KX1187B9A58E8,41.88415,-87.63241,Richard Marx,"Chicago, IL"
ARSA3561187FB58C37,36.16778,-86.77835999999999,Bebe And Cece Winans,"Nashville, TN"
ARMSPLR1187B9964B4,37.271879999999996,-119.27023,Space Frog,California
AR2U6Z81187B9A7BA6,51.71815,-3.8509300000000004,Mary Hopkin,"Pontardawe, Wales"
AROWKNS1187FB59ED5,37.80506,-122.27301999999999,The Grouch,"Oakland, CA"
ARDSDZN12454A4CE6F,-10.40633,-77.23871,Silkk The Shocker Featuring Master P,CP3
ARPQ2SD1187B99234C,51.50632,-0.12714,Jimpy,London
AR8ICFK1187FB5A3A0,42.33168,-83.04791999999999,The Rance Allen Group,"Detroit, MI"
ARATOPB124BAE7301A,53.4796,-2.2488099999999998,Stanislaw Soyka,"Manchester, England"
ARD5MIK1187B98ED8C,32.5313,-117.03817,Julieta Venegas,"Tijuana, Mexico"
ARQ5CRN1187FB39E5D,47.471309999999995,-0.55237,Zenzile,"Angers, France"
ARV0MBG1187B9B96FE,40.71455,-74.00712,Milton Berle,"New York, NY"
ARHIKRD1187FB51FFC,42.31256,-71.08868000000001,Anne Marie David,Mass. - Boston
AR71X571187B9AA774,40.71455,-74.00712,John Wesley Harding,NY - New York City
ARXJERT11F4C8443ED,38.8874,-77.09396,I-Octane," Sandy Bay, Clarendon"
ARAPJYM1187B9B7B38,18.11526,-77.27348,King Tubby / The Aggrovators,Jamaica
ARONBZG11E8F5C0485,51.16418,10.45415,Two Dollar Bash,GERMANY
ARH3V5U1187FB37A82,27.9758,-81.54106,Negative Format,Florida
ARNR7GU1187B9B11E7,32.77815,-96.7954,Mutt,"Dallas, TX"
ARYF7LJ1187FB38BAE,29.424490000000002,-98.49462,Sir Douglas Quintet,"San Antonio, TX"
AR3QM7J1187FB43F7E,41.5964,-87.78514,Café Tacvba,"TINLEY PARK, Illinois"
ARM2EJV1187B98EA13,52.51606999999999,13.37698,Alec Empire,"Berlin, Germany [West Berlin]"
AR782AX1187FB4A5F1,51.50632,-0.12714,The Hours,"London, England"
AROZASO1187B9A3798,39.95227,-75.16237,Denison Witmer,Philadelphia
ART8SPX1187FB4C21F,52.94922,-1.14392,Seachange,"Nottingham, England"
ARRFMEQ1187B989C52,42.503820000000005,12.57347,Accomplice,ITALY
ARE4C3K1187B98944A,49.80388,15.474910000000001,8stops7,Prauge Czech Republic
ARJZIKK1187B99F3DE,31.1689,-100.07715,Outworld,Texas
AR2RVGR1187B9B3219,34.053490000000004,-118.24531999999999,Robin Frederick,Los Angeles
ARN2RTE1187B9A1AE5,31.1689,-100.07715,The Geezinslaws,Texas
ARD3V2X1187B995B77,51.50632,-0.12714,One Night Only,London
AR0MQQF1187FB4E377,4.65637,-74.11779,Sands,Bogota Colombia
AR5QDUW1187B9AF6F1,34.053490000000004,-118.24531999999999,Regenerator,California - LA
ARXWPW61187FB4EE2F,46.71067,1.71819,Dagoba,France
ARGR7431187FB3F3FB,48.883140000000004,2.62879,Jacques Higelin,"Brou-sur-Chantereine, France"
ARCPN4U1187B9A94B7,42.21464,-72.59378000000001,Freakhouse,South Hadley Massachusetts USA
ARO4XWN1187FB4083F,48.82835,2.19061,Boris Vian,"Ville d'Avray, France"
ARJ8ZVR1187FB4336E,42.88544,-78.87846,Ani DiFranco,"Buffalo, NY"
ARC3KY01187B9AEB09,31.1689,-100.07715,2002,United States
ARFD5EI1187FB5073E,32.61436,-86.68073000000001,Through The Sparks,Birmingham AL
AR9S61A1187B9ADE80,37.87869,-121.94345,Psyclon Nine,San Francisco Bay Area
ARU5D261187FB4CEEA,53.4796,-2.2488099999999998,808 State,"Manchester, England"
ARHIKVN1187B9AC278,46.78796,-92.09985,No Wait Wait,"Duluth, MN"
ARWUFLN1187FB54522,39.74001,-104.99226000000002,Fiction 8,"Denver, CO"
AR7GVOV1187B9B5FF1,42.37522,-72.51984,Sebadoh,"Amherst, MA"
ARP8TO81187FB4F4E7,42.88544,-78.87846,Jim Hall / Ron Carter,"Buffalo, NY"
ARZF9IJ1187B9B0A4C,6.23651,-75.59028,Sara,Medellín
AR78WG01187B98E404,19.45565,-70.70719,Johnny Pacheco,"Santiago de los Caballeros, Domin"
ARCNS7D1187B9ABE72,35.99527,-78.89601,Clyde McPhatter,"Durham, NC"
ARPRHOJ11F50C4F2CA,44.115590000000005,-120.51483999999999,Trashcan Joe,Oregon
AR2T2ED1187B9AFCF2,42.31256,-71.08868000000001,Kicked In the Head,"Boston, MA"
ARPDVPJ1187B9ADBE9,52.37312,4.89319,Usher,"Amsterdam, The Netherlands"
ARY2G671187B98F4A0,41.88415,-87.63241,An Albatross,"Chicago, IL"
ARUYFUJ1187FB55430,59.46148,108.83178000000001,Sophie Milman,Russia
AR2K2BJ1187B989FB6,52.883559999999996,-1.97406,Infantjoy,England
ARE4SDM1187FB4D7E4,45.51228,-73.55439,David Wilcox,"Montreal, Quebec, Canada"
ARGJJJA11EBCD75131,31.3893,35.36124,Mad Bliss,ISRAEL
ARFPRIQ1187B999C2C,32.67828,-83.22295,Jim Lowe,Georgia
ARKU4MO1187FB38262,51.801429999999996,-0.20573000000000002,SeepeopleS,"Welwyn Garden City, England"
ARAKAIA11F50C4EFE7,38.8991,-77.029,Palodine,Washington
ARXLGUH1187FB5A1B1,52.20987,0.11155999999999999,Tim 'Love' Lee,"Cambridge, England"
ARE5NA51187B99CD77,40.190329999999996,-82.66946999999999,Black Rain feat. JoJo,Ohio
ARLDW2Y1187B9B544F,39.75911,-84.19444,Tommy James & The Shondells,"Dayton, OH"
ARSQA6U1187B9AEAED,25.72898,-80.23742,Pretty Ricky,"Miami, FL"
ARJPDKW12454A4766D,39.95227,-75.16237,Marian Anderson,"Philadelphia, PA"
AR7UXOY1187B99B637,41.517759999999996,-72.75753,The Mockingbirds,Connecticut
AR79RYG1187B992E75,40.71455,-74.00712,Angel Canales,New York
ARBLRK21187B98CF16,55.8578,-4.24251,Billy Connolly,"Glasgow, Scotland"
AR0V36F1187FB366B1,53.41961,-8.24055,The Chieftains,Ireland
ARO32Q71187FB5428D,37.16793,-95.84501999999999,Before Braille,US
ARJWFSG1187B999662,40.71455,-74.00712,Edie Carey,NY - New York City
ARKBTPV1187FB38A79,32.51461,-93.74727,Faron Young,"Shreveport, LA"
AR7TBI71187B99085F,39.76618,-86.44105,Un-Kind,Indiana
AR9UHXP1187FB3A979,46.94843,7.440460000000001,Open Season,Suisse - Berne
AR3QF0F1187FB51F02,52.053059999999995,-2.7223,Ray Thomas & DJ MJ,"Stourport-on-Severn, Hereford & W"
ARIT6MG1187B9A6FF0,37.91493,-81.34719,The Lilly Brothers,"Clear Creek, WV"
AR3YJMO11C8A42B348,60.3907,5.33275,Vulture Industries,Bergen
ARSBQEC11EB9C8295C,37.16793,-95.84501999999999,L'Renee,United States
AR30PGY1187FB379A1,37.5407,-77.43365,House of Freaks,"Richmond, VA"
AR3MGPU1187B98D84E,31.1689,-100.07715,Darrell Evans,United States
ARJ0AXB11C8A414CA0,36.16778,-86.77835999999999,Mandisa,"Nashville, TN"
ARJMH3A1187B99A40A,48.01493,1.23558,Underground Railroad,"Montigny, France"
ARZ1L3J1187B98A2C8,51.91892,19.1343,Paprika Korps,Poland
AR482PE1187FB4F855,44.46682,11.964269999999999,The Royal Clasical Orchestra,"Fusignano, Italy"
ARNXITY1187B98C5C1,36.15398,-95.99277,Helen Baylor,"Tulsa, OK"
ARANAHL11EBCD75EE0,46.8132,8.22395,Corazòn Latino,Switzerland
AR51XUU1187B993A0A,35.14968,-90.04892,Yo Gotti,Memphis
ARFL6ZK1187FB3E2D4,43.04181,-87.90684,tweaker,"Milwaukee, WI"
ARRLH7L1187B9B50B0,34.053490000000004,-118.24531999999999,Koppen,NORWAY
AR79C1C1187FB4C482,-37.0907,-63.58481,Los Rodriguez,Argentina
AREHCJJ1187FB590ED,44.7272,-90.10126,Antifreeze,Wisconsin
ARIQMDE11F43A69FB2,38.823502000000005,-75.923813,BT Express,Maryland
AR41CRO1187FB44DEC,40.852509999999995,-73.13585,The Movielife,"Long Island, NY"
ARZCUK61187FB411EF,41.58979,-93.61565999999999,Stone Sour,"Des Moines, Iowa"
AR8UA7Z1187B9AD9C9,48.10751,-1.6844700000000001,Étienne Daho,Rennes
AR6XU5411C8A4152FE,26.14574,-80.47753,Ace Hood / Trey Songz / Rick Ross / Juelz Santana,"Broward County/ Dade County, FL"
ARDZT5Q1187B9BA468,32.77815,-96.7954,Red Garland,"Dallas, TX"
ARNADXL1187FB47DD8,35.830729999999996,-85.97874,O.V. Wright,"Leno, TN"
ARKMKYY1187B98D3FE,49.89942,-97.14074000000001,Every New Day,"Winnipeg, Canada"
ARNPTXN1187B997017,52.454190000000004,-2.14783,Miles Hunt,"Stourbridge, England"
ARAYCK21187B98EBFD,34.19451,-90.5651,John Hooker,"Clarksdale, MS"
ARXWFZ21187FB43A0B,45.511790000000005,-122.67563,Blitzen Trapper,"Portland, OR"
AR1W00P1187B9A3A3D,39.10295,-94.58306,Mac Lethal,Kansas City
ARPNJUD12086C17387,34.053490000000004,-118.24531999999999,Zip Zip Through The Night,Los Angeles
AR431BL1187B9987B5,34.053490000000004,-118.24531999999999,Amy Cook,California - LA
ARNHTSK1187FB4E8EC,52.883559999999996,-1.97406,Rare Bird,England
ARGKPBC1187B9ADF8E,37.4876,139.83829,Jean Lumière,JAPAN
ARVILQ41187FB3B1D8,53.383109999999995,-1.46454,Cabaret Voltaire,"Sheffield, Yorkshire, England"
ARFAZLS11F4F9F6786,51.77045,0.64255,Lauren Mason,Essex
AR8COOH1187B990D7D,29.76045,-95.36978,Jeanie Tracy,"Houston, TX"
AR048JZ1187B9AEB85,30.33138,-81.6558,Yellowcard,"Jacksonville, FL"
ARLFEI31187FB3E12D,39.739259999999994,-89.50409,Mission,Illinois
AR4R8SG1187FB54591,41.11438,-74.14964,Gia Farrell,"Suffern, NY"
AROCZUC1187B9AD05B,51.50632,-0.12714,Elvis Costello & The Attractions,"London, England"
ARMT23H1187B995083,29.424490000000002,-98.49462,Emilio,"SAN ANTONIO, Texas"
AR2NICF1187B99F93B,41.504709999999996,-81.69074,Brandtson,"Cleveland, OH"
ARQOC971187B9910FA,42.73383,-84.59334,The Verve Pipe,"Lansing, MI"
ARVCRNY1187B99320B,40.71455,-74.00712,Brave Old World,NY - New York City
AR1PNWN1187FB4A404,29.76045,-95.36978,El Gran Combo De Puerto Rico,"HOUSTON, Texas"
ARKQABY122988F3390,38.2589,-92.43659,Gibson,Missouri
ARUCEYX1187FB52990,37.8695,-122.2705,David Murray,"Berkeley, CA"
ARDZTJZ11F4C83F0EB,37.77916,-122.42005,Go Kart Mozart,California - SF
AR50X941187FB51F51,37.80506,-122.27301999999999,The Matches,"Oakland, CA"
ARUGX5X1187FB468C4,34.15917,-118.50119,Dino,"Encino, CA"
ARWMIWT1187FB3D28D,19.07619,72.87588000000001,Trilok Gurtu,"Bombay, India"
AR8H4EF1187FB4AD5E,52.883559999999996,-1.97406,McGuinness Flint,England
ARF6Z1J1187B9B63FF,44.97903,-93.26493,John Lurie,"Minneapolis, MN"
AR84OOM1187B994939,38.62774,-90.19951,Jackie Ross,"St. Louis, MO"
ARWLJLY1187B9AD881,40.99471,-77.60454,Desert Dwellers,Pennsylvania
ARQVWPJ122BCFCB11C,37.271879999999996,-119.27023,Forgotten Alibi,California
ARB2FCM1187FB4E3D4,51.50632,-0.12714,Jack Peñate,"London, England"
ARALONC1187FB4CDE7,41.35484,-72.07074,Arab On Radar,"Groton, CT"
ARNMFCI1187B98BBE2,42.503820000000005,12.57347,LORCA,ITALY
ART3IOF1187B98C34F,37.38769,-6.00181,El Arrebato,"Seville, Spain"
AR6ETMK1187B98A799,39.95227,-75.16237,Instant Funk,"Philadelphia, PA"
AROHF331187FB52FD9,29.98988,-90.24206,Lloyd Price,"Kenner, LA"
ARTIYKP1187FB41F5A,32.71568,-117.16171999999999,Abra Moore,"San Diego, CA"
AR4AY0I1187B9B3954,51.50632,-0.12714,Monie Love,"London, England"
AR25ZLK1187FB3AE82,21.7866,82.79476,Midival Punditz,"New Dellhi, India"
ARZ3MJ31187B99D2EE,52.883559999999996,-1.97406,Tintern Abbey,England
ARORX9K1187FB3DC3F,44.939440000000005,-93.46786999999999,White Lion,Minnetonka Minnesota USA
ARW1N1M1187B9A3791,44.00118,-71.6342,Roxx,New Hampshire
AR7KL1I1187FB5C4E9,33.74831,-84.39111,Marvelous 3,"Atlanta, GA"
AR0IAWL1187B9A96D0,8.4177,-80.11278,Danilo Perez,Panama
ARS9FSZ1187B99354F,40.190329999999996,-82.66946999999999,WINTERS BANE,Ohio
AR2W94U1187FB3E5FA,55.661069999999995,-3.8395699999999997,The Big Dish,"Airdie, Lanarkshire, Scotland"
ARUUBW11187B99AF71,40.143229999999996,-74.72671,Fern Knight,New Jersey
ARINA8T1187B999689,48.428309999999996,-123.36451000000001,Payola,"Victoria, British Columbia, Canad"
ARAQLGN1187FB4F8CD,52.40445,-3.9851199999999998,Catatonia,Wales
ARW2RNE1187B9932F5,37.09145,-94.51317,Langston Hughes,"Joplin, MO"
ARCKC9E1187B9A9799,39.527390000000004,-119.81341,Lisahall,"RENO, Nevada"
ARO302W1187FB3C3FF,30.33138,-81.6558,Pat Boone,"Jacksonville, FL"
ARCPAUB11FF10D8539,50.942240000000005,-2.64647,PJ Harvey / John Parish,"Yeovil, England"
ARRKZKA1187B991DFC,53.4796,-2.2488099999999998,Dust Junkys,"Manchester, England"
AR7014011C8A42D797,40.71455,-74.00712,Jenny Martin,NY - New York City
ARGMAUB1187FB3ABAC,35.306709999999995,-78.60868,Link Wray,"Dunn, NC"
ARNLX781187FB48955,52.478590000000004,-1.9086,Rattlesnake Remedy,Birmingham UK
AR95CGQ1187B9AF17D,43.648559999999996,-79.38533000000001,Raine Maida,"Toronto, ON"
ARMKYTT1187FB5BF42,38.62774,-90.19951,The Urge,"St. Louis, MO"
AR7ZNRD1187B9A5571,59.91228,10.74998,Magne Furuholmen_ Kjetil Bjerkestrand & Freddie Wadling,"Oslo, Norway"
ARTW98Y1187B98E287,40.190329999999996,-82.66946999999999,Howlin' Maggie,Ohio
ARPJ6IC1187FB3C774,31.1689,-100.07715,Enjoy Destroy,Texas
ARDR3Z01187B9AB176,54.313919999999996,-2.23218,Credo,Great Britain / UK
AR5Z3A91187FB46C61,43.01437,-88.23546,Les Paul & Mary Ford,"Waukesha, WI"
ARV2MS01187FB39026,42.33168,-83.04791999999999,Les Baxter,"Detroit, MI"
ARI2CSZ1187B9AE66A,29.95369,-90.07771,World Leader Pretend,"New Orleans, LA"
AR0LKGN1187B98C163,34.07292,-118.39981,Gilli Moon,United States
ARUOE5X1187FB539CC,41.260690000000004,-95.93995,Curtis Salgado,"OMAHA, Neuenburg"
AR4K2P91187B9B2B35,34.19451,-90.5651,Sam Cooke,"Clarksdale, MS"
ARYMQI31187B99F4D3,40.71455,-74.00712,iio,"New York, NY"
ARYATNA122C86760D3,34.053490000000004,-118.24531999999999,Ceramic Holiday,California - LA
ARP50JK1187FB53278,32.83709,-117.25543,Michael Franks,"La Jolla, CA"
ARQZ9HG1187FB3FF4F,62.19845,17.55142,Sandy Mouche,SWEDEN
ARWL4661187FB4BE9C,34.61932,-89.96106999999999,Jesse Mae Hemphill,"Senatobia, MS"
ARCZ20F1187FB4E90D,33.77402,-84.29659000000001,Ryan Shaw,"Decatur, GA"
ARZTBN31187B98BC4B,39.10644,-84.50469,One Reason,Cincinnati
ARPVY9W1187B9B7BE8,29.65195,-82.32318000000001,The Mercury Program,"Gainesville, FL"
ARYWKWZ1187FB53C75,33.59233,-101.85587,Daron Norwood,"Lubbock, TX"
ARGFSHL1187B98C99E,27.9758,-81.54106,David Brinston,Florida
AR9JNFU1187B9B9868,-23.6361,-46.711729999999996,Gal Costa,"Santo Amaro da Purifica�, Bra"
ARMVRLO11F4C846488,40.99471,-77.60454,The Villas,Pennsylvania
ARWBAI21187B991E2E,41.88415,-87.63241,Tommy Sands,UK - Northern Ireland
AREYU3C1187B99D15E,41.90311,12.49576,Naima,roma
ART9VTZ1187FB48DDC,40.71455,-74.00712,Blood_ Sweat & Tears,"New York, NY"
ARAHWKC11F50C4866F,46.00175,-112.52089,Ustad Vilayat Khan,"Butte, MT"
ARODHLU1187FB4645B,45.511790000000005,-122.67563,Boy Eats Drum Machine,"Portland, Oregon"
ARB29FC1187B9AC748,35.67048,139.74092,Mono.,Tokio
ARCBHGR1187B990ACB,-36.55865,145.469,Maireid Sullivan,AUSTRALIA - Victoria
ARY39K11187FB3D31E,39.739259999999994,-89.50409,Ten Speed_ Brown Shoe,Illinois
ARBBHWW1187B9B312A,40.71455,-74.00712,The Casualties,"New York, NY"
AR3UW0N1187B99B32E,37.16793,-95.84501999999999,purplehaze,United States
ARKSLHB122ECCB8198,40.71455,-74.00712,Emii,NY - New York City
ARZHBIR1187B991944,40.65507,-73.94888,Jimmy Fallon,"Brooklyn, New York"
ARWRO6T1187B98C5D6,35.90209,14.448120000000001,Beangrowers,"St. Julians, Malta"
ARU9P2T1187FB38042,34.053490000000004,-118.24531999999999,Mr. Knightowl/Slush The Villain/Bokie Lo,California - LA
AREEJCN1187FB5CA1B,33.76672,-118.1924,Rx Bandits,"Long Beach, CA"
ARJA1841187FB3A029,51.50632,-0.12714,David Bowie,"London, UK"
ARGSG4U1187FB52E04,32.61436,-86.68073000000001,ST,Alabama
AR8ZSZW1187FB58A69,33.76672,-118.1924,Droid,"Long Beach, CA"
ARW3Q5W1187B9B7160,34.053490000000004,-118.24531999999999,Strawberry Alarm Clock,"Los Angeles, CA"
ARNGAER1187B99E407,56.27609,9.51695,Natasha Thomas,DENMARK
ARDNZL61187B98F42D,50.7323,7.10169,Seeed feat. Elephant Man,Bonn
ARULOIJ11F4C846658,40.71455,-74.007118,BRENDA K STARR,NY - New York City
AR3VUBA1187FB511AC,54.314069999999994,-2.23001,Ben's Brother,UK
AR2AHLG119B3403667,-33.86963,151.20695,Kahvas Jute,"Sydney, Australia"
ARKN0BY1187B9B6D53,31.1689,-100.07715,Pete Astudillo,Texas
AR1HEU81187FB3CCCC,41.260690000000004,-95.93995,Fred Astaire & Ginger Rogers,"Omaha, NE"
ARFDR6D1187B99220A,41.90311,12.49576,Michele Zarrillo,"Rome, Italy"
AR9MC7Y1187FB464D0,60.17116,24.932579999999998,Timo Rautiainen & Trio Niskalaukaus,Helsinki
ARLXO8R1187FB39F78,40.438309999999994,-79.99745,Ray Brown,"Pittsburgh, PA"
ARFKJDL1187B99C0F8,34.10668,-117.80384,Blueprint Car Crash,"San Dimas, CA"
ARPVR3J1187B9B4DCA,39.75911,-84.19444,Brainiac,"Dayton, OH"
ARJGQ4A1187B99078A,31.1689,-100.07715,Kato,Texas
ARFMZED11EBCD77AC3,29.76045,-95.36978,Ndidi Onukwulu,Houston Texas USA
ARUDYKB11F4C83C269,29.95369,-90.07771,Lil Wayne / Kevin Rudolf,New Orleans
ARNR7RT1187FB4648E,42.33168,-83.04791999999999,Mr. President,"Detroit, MI"
ARKSE6G1187B9B3477,40.71455,-74.00712,Duo Live,NY - New York City
ARII8WZ11C8A42B633,34.053490000000004,-118.24531999999999,The Boxmasters feat. Billy Bob Thornton,California - LA
ARUS2GL1187B9AC55F,50.83935,-0.78191,Hope Of The States,"Chichester, Sussex, England"
ARVPK7N1187FB41B80,49.38426,-84.75627,Marika,CANADA - Ontario
ARHWO3N1187B98F196,39.10295,-94.58306,Eugene McDaniels,"Kansas City, MO"
ARNRRLL12454A42AFA,37.4876,139.83829,Majutsu no Niwa,JAPAN
ARSTRTA1241B9C7A64,35.21962,-80.01955,Trance Arts featuring Claire Willis,North Carolina
ARRSLNU1187B9A2334,59.39297,9.20665,Sissel,"Bergan, Norway"
ARSXAKX11E2835D749,44.115590000000005,-120.51483999999999,Weinland,Oregon
ARHYB5T1187FB38DBA,41.82387,-71.41199,George M. Cohan,"Providence, RI"
ARWEIPG1187FB57749,46.71067,1.71819,Claudine Longet,France
ARRIGXP122C8678234,48.38288,31.173440000000003,Otchenga Zoom,Ukraine
ARWUSGQ1187B997489,27.9758,-81.54106,Wykked Wytch,Florida
AR56YLP1187FB5073C,54.314069999999994,-2.23001,Chainsaw,United Kingdom
AR8YUQT1187FB531D0,37.271879999999996,-119.27023,Montrose,California
AR6T2B11187FB4417D,54.313919999999996,-2.23218,Johnny Wakelin,Great Britain / UK
ARZVZ5Y1187FB3E3B0,53.743190000000006,-0.34592,The 45's,Kingston Upon Hull
ARM3B811187B98CDA1,47.47495,8.3064,Christopher,"Baden, Switzerland"
AR8OPKH1187FB399CB,36.11657,-96.94449,James Talley,"Mehan, OK"
ARRHNLN1187FB589BA,39.739259999999994,-89.50409,Jelly Roll Kings,Illinois
ARNANUQ11F50C4F192,38.8991,-77.029,Kasey Anderson,Washington
ARYXGST1187B991071,50.50101,4.47684,Uman,Belgium
ARR173X1187FB4C88B,27.9758,-81.54106,Sean Ensign,Florida
ARW5YE51187FB3CCC5,27.9758,-81.54106,Introvert,Florida
ARONPP01187B995FB5,52.883559999999996,-1.97406,Cockney Rejects,England
ARRGJY81187B9B2878,39.76618,-86.44105,J-MACK,Indiana
ARK32591187FB3ED51,37.77916,-122.42005,Artemis / Efthimis,California - SF
AR7D3CV1187B9BA034,39.95227,-75.16237,Al Martino,"Philadelphia, PA"
ARYCKE41187B99F646,53.4796,-2.2488099999999998,Molly Bee,Manchester United Kingdom
AR6CKW31187B9B3D69,38.51213,-89.98423000000001,Uncle Tupelo,"Belleville, IL"
ARNYOXJ1241B9CF0DF,52.51606999999999,13.37698,Bara Bröst,Berlin
ARJ8IIY1187B992734,39.95227,-75.16237,Paint it Black,"Philadelphia, PA"
ARPR25G1187B9B1325,35.14968,-90.04892,La Chat,"Memphis, TN"
ARZFJJM11A348F09CE,51.50632,-0.12714,Golden Silvers,London
ARLHIF31187B98BF76,38.8991,-77.029,Bluetip,"Washington, DC"
ARFCO4A11C8A42BF0F,53.553340000000006,9.99245,Andrelli & Blue,Hamburg
ARIPCYJ11F50C50E74,37.77916,-122.42005,The Cult Inside My Head,California - SF
ARDHFI21187B999260,34.053490000000004,-118.24531999999999,Bill Connors,"Los Angeles, CA"
ARC7C241187B990F7F,33.74831,-84.39111,Becoming The Archetype,"Atlanta, GA"
ARYDG4N1187FB4119C,34.19451,-90.5651,The Soul Stirrers,"Clarksdale, MS"
AR1SFKQ1187B98AF13,34.053490000000004,-118.24531999999999,Lauren Wood,California - LA
ARIUA0B1187B9A08D5,36.71832,-4.42016,Chambao,"Malaga, Spain"
ARS2EU21187B9A729A,52.883559999999996,-1.97406,The Sugargliders,England
ARQR3IB1187FB56EA8,51.16418,10.45415,Norman Brown,GERMANY
AR0N3XK1187B9B0C9E,40.65507,-73.94888,Alan Dale,"Brooklyn, NY"
ARKCOPX1187B9A2DAC,51.11655,-0.18703,Roger Smith,"Crawley, Sussex, England"
ARKNWHS11F50C4B956,37.77916,-122.42005,Edaline,California - SF
ARLKUST122CC3B2C58,51.16418,10.45415,X-Perience & Midge Ure,GERMANY
ARQ80V71187B9B0711,51.442679999999996,3.5726199999999997,This Beautiful Mess,"Vlissingen, Holland"
AR1WKQ511C8A4174F3,32.67828,-83.22295,Slice,Georgia
ARZO0421187FB5C01A,32.51461,-93.74727,Bettye Swan,"Shreveport, LA"
ARQFFTK1187FB4C7E1,53.383109999999995,-1.46454,Robert Gordon,"Sheffield, Yorkshire, England"
ARHRMYH1187B9A675B,55.74138000000001,12.57885,Mew,"Copenhagen, Denmark"
AR2PCG511C8A415E76,37.77916,-122.42005,Leilani,California - SF
ARB8KZ11187B9A21ED,32.67828,-83.22295,Steve Harvey,Georgia
ARUNVYI1187B9A807A,46.71067,1.71819,Celluloide,FRANCE
AR69GPS1187B99E556,44.00118,-71.6342,SUMO,New Hampshire
ARYVVP11187B9B6ACD,37.5364,-122.02968,Aria,"Newark, CA"
ARK82RW1187FB4A5E3,57.701330000000006,11.96689,Delight,Göteborg
ARMPOAL11F4C842C45,38.50205,-117.02258,Latin Breeze,Nevada
ARUVIRK1187B99E870,40.65507,-73.94888,Oxford Collapse,"Brooklyn, NY"
ARPVQKG1187B9B960C,50.11204,8.68342,DJ Preach vs Oliver Lieb,"Frankfurt, Germany"
ARZERGU1187FB590D4,56.65286,-3.9966699999999995,Lowlife,Scotland
ARVEQDO1187FB572D4,51.50632,-0.12714,Vernon Reid,"Staten Island, NY"
ARPVGQK11F4C8405B9,37.38201,-81.64936,The Swan Silvertones,"Coalwood, WV"
ARML99Y1187FB4145B,52.37312,4.89319,Olav Basoski Featuring Michie One,"Amsterdam, NL"
ARJM1XC1187B9A8270,40.71455,-74.00712,Ram Jam,"New York, NY"
AROPXKA11F4C8416CF,43.7427,-84.62167,Dee Brown,Michigan
ARSHAZV1187B9A9B3B,42.503820000000005,12.57347,Acqua Fragile,Italy
ARYJI101187B994308,54.313919999999996,-2.23218,Twinkie,Great Britain / UK
ARHM48A1187B9A9791,37.77916,-122.42005,Afro-Mystik,"San Francisco, CA"
ARREMMW1187B9B53D5,37.271879999999996,-119.27023,Long Beach Shortbus,California
AR9DOGZ1187FB3C026,34.053490000000004,-118.24531999999999,Terror,"Los Angeles, CA"
ARCMOKD1187B9AEB21,53.59336999999999,-2.5551,Starsailor,North West England
ARUETCI1187B9B7FB8,44.115590000000005,-120.51483999999999,Mickey Newbury,"Houston, TX"
ARES2PA1187FB38083,37.85026,-90.5195,Ferlin Husky,"Flat River, MO"
ARWMIKB1187B9AD5DC,52.22357,6.89537,Hans Theessink / Gerry Lockran,"Enschede, Netherlands"
ARJCNK61187B9B99F2,37.271879999999996,-119.27023,Banana Slug String Band,California
ARPHB5T1187FB55E27,40.65507,-73.94888,Garland Jeffreys,"Brooklyn, NY"
AR9GEOI1187B993D91,38.25486,-85.7664,The Nite-Liters,"Louisville, KY"
AREQ3T11187FB5A7C3,42.503820000000005,12.57347,Cripple Bastards,ITALY
AR15M8M1187FB3D21B,41.504709999999996,-81.69074,Moonglows,"Cleveland, OH"
ARNBQR21187B9B20E1,52.883559999999996,-1.97406,Blodwyn Pig,England
ARSNS0H1187B996ECA,47.603559999999995,-122.32943999999999,William Bolcom,"Seattle, WA"
ARVL6QL1187B9A410F,40.71455,-74.00712,Pete Francis,NY - New York City
AR7DIY41187B9B3EE9,40.69214,-89.58776,Minsk,"Peoria, Illinois"
ARW9FP41187B98C2A7,57.153819999999996,-2.10679,Annie Lennox,Aberdeen
ARICCZI1187B9AEBB3,37.77916,-122.42005,Train,"San Francisco, CA"
ARNOVQO1187FB4D8B5,53.37035,-2.74078,The Odds,"Widnes, Cheshire"
ARBU9QB1187B9AF048,51.45366,-2.59143,Flying Saucer Attack,"Bristol, England"
ARJ8GM51187FB5557B,51.16418,10.45415,Boney M.,Germany
AR979591187B9ACA43,32.5305,-92.63979,Jeff Mangum,"Ruston, Louisiana"
ARPABFV1187FB47277,27.9758,-81.54106,Strongarm,Florida
ARTOFYC11E2835D5E5,34.053490000000004,-118.24531999999999,Vitamin String Quartet,"Los Angeles, ca"
AR7LJ7N1187FB4AD1F,55.706219999999995,13.1876,The Radio Dept.,"Lund, Sweden"
AR6AQLF1187B99B3B0,37.480920000000005,-93.42783,Wynn Stewart,"Morrisville, MO"
ARPGC1K1187FB4C426,34.053490000000004,-118.24531999999999,Salt,California - LA
